period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-08-21,midpoint,1,-0.0017660200764375578,0.0,0.0
2025-08-21,opposite_extreme,1,-0.0007768186432238755,0.0,0.0
2025-08-26,midpoint,1,-0.0007423431684624449,0.0,0.0
2025-08-26,opposite_extreme,1,-2.6733359716590854e-05,0.0,0.0
2025-08-28,midpoint,1,0.00038042559655804276,1.0,inf
2025-08-28,opposite_extreme,1,0.0013308205334157108,1.0,inf
2025-09-02,midpoint,1,0.0006441196757542844,1.0,inf
2025-09-02,opposite_extreme,1,0.001800664645429384,1.0,inf
2025-09-03,midpoint,1,-0.00038442641664793165,0.0,0.0
2025-09-03,opposite_extreme,1,0.00025327058277535563,1.0,inf
2025-09-04,midpoint,1,-0.0004387457642094361,0.0,0.0
2025-09-04,opposite_extreme,1,0.0004218541568459244,1.0,inf
2025-09-05,midpoint,1,-0.0009825604411679567,0.0,0.0
2025-09-05,opposite_extreme,1,-0.0036142936574800055,0.0,0.0
2025-09-08,midpoint,1,-0.000546407612824984,0.0,0.0
2025-09-08,opposite_extreme,1,0.00022426402309716487,1.0,inf
2025-09-09,midpoint,1,-0.0009429122020842007,0.0,0.0
2025-09-09,opposite_extreme,1,-0.00036915765070899553,0.0,0.0
2025-09-10,midpoint,1,-0.0005759232680432325,0.0,0.0
2025-09-10,opposite_extreme,1,0.00022807357433074493,1.0,inf
2025-09-11,midpoint,1,-0.0008888200068880581,0.0,0.0
2025-09-11,opposite_extreme,1,-0.00018611249986100198,0.0,0.0
2025-09-12,midpoint,1,-0.00012245103069785657,0.0,0.0
2025-09-12,opposite_extreme,1,0.00035312777466911527,1.0,inf
2025-09-17,midpoint,1,-0.00041512458627346316,0.0,0.0
2025-09-17,opposite_extreme,1,0.0001906587846751684,1.0,inf
2025-09-18,midpoint,1,-0.003263009448866483,0.0,0.0
2025-09-18,opposite_extreme,1,-0.0019972490618306304,0.0,0.0
2025-09-19,midpoint,1,-0.00038502480826396734,0.0,0.0
2025-09-19,opposite_extreme,1,0.000408695118512048,1.0,inf
2025-09-23,midpoint,1,-0.0007822553779408548,0.0,0.0
2025-09-23,opposite_extreme,1,-0.00024998825019606485,0.0,0.0
2025-09-29,midpoint,1,-0.00048652746192578977,0.0,0.0
2025-09-29,opposite_extreme,1,0.0002929395191861861,1.0,inf
2025-09-30,midpoint,1,-0.0012372765941983666,0.0,0.0
2025-09-30,opposite_extreme,1,-0.0004905662138325884,0.0,0.0
2025-10-01,midpoint,1,0.00018360188564270352,1.0,inf
2025-10-01,opposite_extreme,1,0.0018891670153333706,1.0,inf
2025-10-03,midpoint,1,-0.0009068645833626432,0.0,0.0
2025-10-03,opposite_extreme,1,-0.003769971034059294,0.0,0.0
2025-10-06,midpoint,1,-0.0006011350157848483,0.0,0.0
2025-10-06,opposite_extreme,1,0.0005834445098389374,1.0,inf
2025-10-07,midpoint,1,-0.00024387507538392583,0.0,0.0
2025-10-07,opposite_extreme,1,-0.0026981471741915897,0.0,0.0
2025-10-10,midpoint,1,-0.00022904606661111604,0.0,0.0
2025-10-10,opposite_extreme,1,-0.0033119776125341005,0.0,0.0
2025-10-13,midpoint,1,-0.0001805713088023353,0.0,0.0
2025-10-13,opposite_extreme,1,0.0012365523132440437,1.0,inf
2025-10-15,midpoint,1,-0.001267367074164194,0.0,0.0
2025-10-15,opposite_extreme,1,-0.00022154879599323163,0.0,0.0
2025-10-16,midpoint,1,-0.0007972882703629613,0.0,0.0
2025-10-16,opposite_extreme,1,0.00020032923110080425,1.0,inf
2025-10-17,midpoint,1,-0.0007560800098805887,0.0,0.0
2025-10-17,opposite_extreme,1,0.0016201862417102308,1.0,inf
2025-10-21,midpoint,1,-0.0007908176866601169,0.0,0.0
2025-10-21,opposite_extreme,1,1.6913528304574044e-05,1.0,inf
2025-10-27,midpoint,1,-0.0004475788911123546,0.0,0.0
2025-10-27,opposite_extreme,1,-0.004401222939319327,0.0,0.0
2025-10-28,midpoint,1,0.00021567834996361057,1.0,inf
2025-10-28,opposite_extreme,1,0.0012102033800582834,1.0,inf
2025-10-29,midpoint,1,-0.00037820435016022724,0.0,0.0
2025-10-29,opposite_extreme,1,0.0004281621347421716,1.0,inf
2025-10-30,midpoint,1,0.0013428780127919815,1.0,inf
2025-10-30,opposite_extreme,1,0.0031948923163422904,1.0,inf
2025-10-31,midpoint,1,-0.0009404835121753496,0.0,0.0
2025-10-31,opposite_extreme,1,-0.005412396171260103,0.0,0.0
2025-11-10,midpoint,1,-0.0021104009429159243,0.0,0.0
2025-11-10,opposite_extreme,1,-0.0005919567276982951,0.0,0.0
2025-11-11,midpoint,1,-0.0012078339289535167,0.0,0.0
2025-11-11,opposite_extreme,1,-0.000634992053477168,0.0,0.0
2025-11-13,midpoint,1,0.0008365217895172083,1.0,inf
2025-11-13,opposite_extreme,1,0.0030669887403385054,1.0,inf
2025-11-17,midpoint,1,0.000725325068995808,1.0,inf
2025-11-17,opposite_extreme,1,0.0035309445519002836,1.0,inf
2025-11-18,midpoint,1,-0.0044754336920870275,0.0,0.0
2025-11-18,opposite_extreme,1,-0.0044754336920870275,0.0,0.0
2025-11-19,midpoint,1,0.001481571670402193,1.0,inf
2025-11-19,opposite_extreme,1,0.003917073211858968,1.0,inf
2025-11-20,midpoint,1,-0.0028203718461677907,0.0,0.0
2025-11-20,opposite_extreme,1,-0.001574518666621949,0.0,0.0
2025-11-21,midpoint,1,0.0004781628683434569,1.0,inf
2025-11-21,opposite_extreme,1,0.0023184448835842364,1.0,inf
2025-11-24,midpoint,1,0.0012969483544380545,1.0,inf
2025-11-24,opposite_extreme,1,0.003672648053451244,1.0,inf
2025-11-25,midpoint,1,-0.0008110451060564516,0.0,0.0
2025-11-25,opposite_extreme,1,0.0012741760581589379,1.0,inf
2025-11-26,midpoint,1,0.00032297320294527587,1.0,inf
2025-11-26,opposite_extreme,1,0.0013557634957241937,1.0,inf
2025-12-01,midpoint,1,-0.0009958653750165025,0.0,0.0
2025-12-01,opposite_extreme,1,-0.005960608843603721,0.0,0.0
2025-12-02,midpoint,1,-0.0004512645720756714,0.0,0.0
2025-12-02,opposite_extreme,1,0.0005231422593674484,1.0,inf
