period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-08-05,midpoint,1,-0.0006786717526662267,0.0,0.0
2025-08-05,opposite_extreme,1,0.0005833165807578311,1.0,inf
2025-08-06,midpoint,1,-0.000675929329527869,0.0,0.0
2025-08-06,opposite_extreme,1,-0.005095755471284269,0.0,0.0
2025-08-07,midpoint,1,-0.0004961095775461999,0.0,0.0
2025-08-07,opposite_extreme,1,0.0008584435324279216,1.0,inf
2025-08-11,midpoint,1,0.00040050039831895923,1.0,inf
2025-08-11,opposite_extreme,1,0.0016385436433266065,1.0,inf
2025-08-12,midpoint,1,-0.0033537976246350576,0.0,0.0
2025-08-12,opposite_extreme,1,-0.0033537976246350576,0.0,0.0
2025-08-13,midpoint,1,-0.0005715727492351386,0.0,0.0
2025-08-13,opposite_extreme,1,-0.004313729784986675,0.0,0.0
2025-08-14,midpoint,1,0.0007820053388762904,1.0,inf
2025-08-14,opposite_extreme,1,0.0006957316572855365,1.0,inf
2025-08-18,midpoint,1,2.472178886558929e-05,1.0,inf
2025-08-18,opposite_extreme,1,0.0010561404238242922,1.0,inf
2025-08-21,midpoint,1,-0.0020105909496144214,0.0,0.0
2025-08-21,opposite_extreme,1,-6.369859535482192e-05,0.0,0.0
2025-08-26,midpoint,1,-0.0006278206965268929,0.0,0.0
2025-08-26,opposite_extreme,1,0.0005113827761071832,1.0,inf
2025-08-27,midpoint,1,-0.0028602208889055847,0.0,0.0
2025-08-27,opposite_extreme,1,-0.0017784128393442122,0.0,0.0
2025-08-28,midpoint,1,0.0009838202311140964,1.0,inf
2025-08-28,opposite_extreme,1,0.0033249665374519566,1.0,inf
2025-09-03,midpoint,1,-0.0017428063219170342,0.0,0.0
2025-09-03,opposite_extreme,1,-0.0003648734315444546,0.0,0.0
2025-09-04,midpoint,1,0.0005196944741172604,1.0,inf
2025-09-04,opposite_extreme,1,0.0024203550580921274,1.0,inf
2025-09-09,midpoint,1,-0.00033961393675685514,0.0,0.0
2025-09-09,opposite_extreme,1,-0.004249151314475341,0.0,0.0
2025-09-10,midpoint,1,-0.000511482500669902,0.0,0.0
2025-09-10,opposite_extreme,1,-0.005139972663252168,0.0,0.0
2025-09-11,midpoint,1,-0.00023695047591021368,0.0,0.0
2025-09-11,opposite_extreme,1,0.0015392133083294013,1.0,inf
2025-09-18,midpoint,1,-0.0015335972389457497,0.0,0.0
2025-09-18,opposite_extreme,1,0.00027179317544967496,1.0,inf
2025-09-19,midpoint,1,-0.0006888173514493223,0.0,0.0
2025-09-19,opposite_extreme,1,0.00022850355358050578,1.0,inf
2025-09-26,midpoint,1,-0.0017499415410927588,0.0,0.0
2025-09-26,opposite_extreme,1,0.000577967939849211,1.0,inf
2025-09-29,midpoint,1,2.9206348227228673e-05,1.0,inf
2025-09-29,opposite_extreme,1,0.0013774941799029605,1.0,inf
2025-09-30,midpoint,1,-0.0020535082676162997,0.0,0.0
2025-09-30,opposite_extreme,1,-0.00028306386200660505,0.0,0.0
2025-10-01,midpoint,1,8.017991443165506e-05,1.0,inf
2025-10-01,opposite_extreme,1,0.0020627217296613765,1.0,inf
2025-10-03,midpoint,1,-0.0004894693181448639,0.0,0.0
2025-10-03,opposite_extreme,1,0.0004919974768189395,1.0,inf
